GPU time: 12725.382s for 4571
building_id,mean,std,%>18,%<15
2980,10.7302,6.0685,17.0,75.5
29804,15.7908,7.1635,45.3,45.3
29805,17.5667,6.7514,55.4,35.5
29807,16.7077,6.7281,49.7,40.2
29808,17.6267,6.7907,55.9,35.2
2981,10.0265,5.6979,13.3,79.8
29810,16.6477,7.4041,51.5,40.9
29812,17.0468,6.6783,51.4,38.1
29814,17.9088,7.0358,57.9,34.4
29816,17.2807,6.6167,53.4,36.0
29817,17.1707,6.5788,52.2,36.9
2982,9.6033,5.6185,12.3,81.9
29820,17.4883,6.6326,54.8,35.4
29821,16.0920,7.1019,46.8,43.7
29822,17.5572,6.6111,55.2,34.9
2985,10.8730,6.2097,18.5,72.7
29851,13.2616,5.6765,24.5,65.5
29852,17.4091,6.5393,54.4,36.0
29854,13.1975,5.6777,24.3,65.7
29855,17.7151,6.4207,56.5,33.6
29857,13.2614,5.6913,24.7,65.3
29859,17.5724,6.4398,55.5,34.8
2986,15.9828,6.9990,46.1,44.4
2987,10.3913,6.1835,16.7,75.1
2988,10.1866,5.9036,14.2,77.6
2989,14.4311,7.3380,37.9,54.1
2991,14.4675,7.5115,38.7,53.8
2992,11.4871,6.2561,21.4,70.7
2994,11.3608,6.2249,20.5,71.5
2995,9.1132,5.8350,12.6,82.4
3002,17.1232,6.8774,53.7,37.5
3005,14.6770,7.2022,39.4,52.6
3024,13.7491,7.0870,34.1,57.2
3025,15.3989,6.9228,42.9,47.5
3026,15.3235,7.0014,42.2,48.6
3032,15.4082,7.1065,43.1,47.7
3033,15.3341,7.0319,42.5,48.1
30373,18.8216,6.5157,64.7,28.1
3039,9.2724,6.2786,14.8,80.5
30405,16.7327,6.8438,49.3,41.2
3043,11.0512,6.2354,18.5,74.7
30453,15.6903,6.8409,44.5,45.6
3047,11.0131,6.4584,19.5,73.5
30475,18.1445,6.0873,58.6,30.2
3050,11.1245,6.2253,18.7,74.5
30507,11.1859,6.3068,18.5,75.5
30510,13.1737,7.1712,32.2,59.9
3053,11.4738,7.3184,25.2,68.8
3057,10.2620,7.4368,22.2,73.9
30602,16.3324,7.1956,48.2,42.2
30665,14.7275,7.4258,39.1,51.9
3083,10.0577,5.9035,15.1,79.2
3084,10.9035,6.2632,19.0,74.4
3086,10.1581,6.7829,18.5,75.4
3089,8.6185,5.3146,9.9,85.5
3090,9.6332,5.7939,13.3,81.1
3091,14.9223,6.4820,37.0,51.2
3092,14.3866,6.8379,36.4,53.6
3093,9.5947,5.5805,12.4,81.2
3094,12.6257,5.8741,20.9,62.5
3096,10.8878,6.9154,21.7,72.2
3098,15.9063,7.2786,45.9,45.8
3099,17.4061,6.3343,53.8,34.2
3100,16.0916,7.0962,46.9,44.1
3103,18.4989,5.8277,61.3,25.7
3104,15.5127,7.2766,43.6,47.9
3105,18.8866,5.6921,64.7,23.6
3107,12.0614,7.3069,27.9,65.5
3108,12.1507,7.0901,26.6,66.4
3110,10.9324,5.4087,14.2,78.3
3114,16.0189,6.8461,45.8,44.4
3115,14.3704,5.9323,31.6,55.3
3116,16.1653,6.9364,46.9,43.8
3117,15.8702,6.6192,42.7,46.1
3127,15.1766,7.5956,43.0,48.5
3128,17.1506,6.5899,52.9,36.5
3138,17.1434,6.3149,51.6,36.9
3140,14.1129,6.6215,32.6,57.2
3150,17.2975,6.5432,53.8,35.7
3163,15.3127,6.7077,41.5,47.4
3168,14.1716,6.9139,35.9,55.0
3169,16.8577,6.7017,51.1,38.9
3170,14.7585,6.6772,37.9,51.9
3171,13.0212,6.5431,28.5,61.4
3172,18.8882,5.5520,62.7,25.0
3179,8.6007,5.7417,11.3,85.0
3180,11.3285,7.3034,23.7,71.1
3181,12.1652,7.0888,25.9,67.6
3182,11.5753,7.0032,23.3,70.6
3189,15.3826,6.2126,38.8,46.4
3195,15.2893,6.1947,38.0,46.9
3203,13.9167,6.5075,32.0,56.7
3205,16.9355,6.4187,50.6,36.9
3209,15.4651,6.6611,42.6,47.0
3211,14.7565,7.6426,40.7,51.5
3217,13.4000,6.4802,29.5,60.0
3219,15.6349,7.2403,43.8,47.5
322,17.8434,7.1956,58.5,34.4
3220,11.7912,7.2046,25.4,68.4
3223,11.5686,7.3443,25.9,67.9
3226,8.3015,5.4815,10.2,86.1
3229,12.7978,6.2077,26.4,63.1
323,13.1464,6.4713,28.2,61.5
3230,9.6209,5.9355,14.6,79.9
3231,14.0730,7.5922,38.1,54.1
3232,10.4783,6.5126,17.7,75.8
3233,10.7283,6.6769,19.6,74.6
3234,10.0903,5.7063,13.6,80.0
3235,9.0864,5.5057,11.1,84.1
3236,8.7469,6.1438,13.8,82.4
3237,9.6033,5.6630,12.3,82.0
3238,9.8442,5.9718,15.2,79.1
3240,13.8550,6.6631,30.8,57.3
3241,10.8633,6.6819,19.5,74.3
3242,10.3113,6.1884,16.3,77.6
3243,10.1311,6.4930,17.6,77.1
3244,8.0375,5.2519,9.0,87.1
3245,10.1793,6.4377,17.7,75.8
3247,10.4377,6.6944,18.7,76.7
3248,11.6419,6.4740,22.7,68.8
3250,11.6477,6.5060,22.8,68.7
3251,9.3222,6.4418,15.3,80.6
3254,12.7947,6.2369,25.4,64.0
3255,7.8681,5.0958,8.2,88.6
3256,9.0659,5.6496,11.2,83.5
3258,10.1228,6.3081,17.1,77.2
3268,13.6175,6.7815,33.4,57.1
3269,12.7233,8.0083,33.9,60.4
3270,9.7612,6.2008,15.5,79.8
3271,8.0849,4.8770,7.4,89.0
3272,12.3596,6.6551,24.8,66.2
3273,12.5491,7.9282,32.7,61.5
3274,11.3067,6.1400,20.3,72.5
3275,9.1593,5.4662,10.8,83.9
3276,10.6044,6.4563,18.4,76.6
3277,13.0872,6.8643,30.1,62.0
3278,11.6352,7.0846,24.6,68.8
3279,11.4468,7.4257,26.5,67.4
3281,12.0756,6.9651,24.7,69.0
3282,11.7629,6.0561,20.1,71.6
3283,9.3334,6.3505,15.3,80.2
3287,11.5002,6.2675,20.1,72.6
329,10.5915,6.4369,18.4,74.9
3291,12.5720,6.0619,24.6,65.9
3292,13.3207,6.5436,30.3,59.2
3299,11.5518,6.5173,22.9,69.4
3300,12.7248,7.4675,30.4,63.1
3301,11.3719,6.0898,20.0,71.2
3302,12.5776,6.4334,26.7,63.9
3304,12.4836,7.0159,28.1,64.1
3315,13.1727,6.7665,30.1,60.5
3316,13.0405,6.3421,28.2,61.5
3322,17.2022,6.7902,54.0,36.1
3323,13.0152,6.6550,27.1,62.1
3324,12.4187,7.1864,28.3,64.5
3339,11.4227,6.1618,20.1,71.7
3340,15.9956,7.2868,45.8,45.8
3341,12.6596,6.6269,27.7,62.9
3342,13.2927,7.1103,30.5,61.9
3348,12.4879,6.6843,25.0,66.6
335,14.8487,6.6206,38.3,51.0
3350,10.2815,6.0623,16.0,77.4
3352,16.0383,7.2506,45.9,45.7
3353,13.3237,7.2730,31.8,60.5
3354,13.6150,7.0646,32.0,60.0
3358,12.4903,6.5971,24.7,67.0
3360,12.5336,6.6220,27.2,63.5
3361,15.9731,7.2905,45.7,45.9
3363,13.3019,7.1286,30.6,61.8
3367,12.5059,6.6013,24.8,66.6
3369,10.2566,6.0660,15.9,77.4
3371,13.7388,6.3429,29.5,60.1
3372,13.5820,6.8683,31.7,59.3
338,15.2626,7.7472,44.5,48.2
341,16.3264,6.5483,46.6,41.8
343,14.6553,7.6383,39.6,54.1
3448,16.3373,6.9279,47.0,43.8
3450,17.8806,5.7472,55.5,29.5
3451,16.0080,6.0606,42.1,43.8
3456,9.8394,5.9332,13.9,81.2
3457,17.8429,6.9724,57.4,35.0
3460,17.4809,7.1662,54.6,37.5
3464,8.7203,6.1811,14.3,81.6
3488,15.5349,6.9794,42.8,47.7
3490,14.8359,6.8688,38.2,52.2
3492,13.2787,6.9417,30.7,60.7
3493,15.7091,6.6386,43.7,43.4
3494,16.4568,6.5642,48.7,41.2
3495,15.5001,7.0360,42.7,48.2
3496,17.6524,6.2948,57.7,32.1
3502,18.2703,6.6209,59.5,31.6
3503,18.5162,6.5435,60.8,30.2
3506,17.8565,6.7618,57.9,33.2
3508,14.2324,6.8902,35.6,55.3
3509,14.1236,6.7226,34.3,55.0
3510,14.2987,6.6828,33.9,56.4
3511,12.6675,7.4897,30.5,61.9
3512,16.6635,6.8874,49.9,39.7
3513,13.7703,7.3524,34.3,58.1
3514,15.5950,7.2960,44.0,47.7
3515,13.8578,7.2523,35.3,56.7
3516,13.9688,7.1181,35.7,55.6
3517,14.7941,6.9674,39.7,50.2
3545,15.0938,7.0325,41.0,50.1
3546,14.8648,7.0449,40.0,51.2
3547,15.5283,6.9397,43.3,47.4
3548,10.6483,6.6204,20.6,73.4
3549,11.7851,6.1804,21.8,68.9
3562,12.3343,6.7708,24.8,65.5
3564,11.5127,5.6646,16.3,75.3
3566,13.3446,6.6519,29.6,61.1
3567,11.8780,7.0838,25.1,68.4
3568,14.1356,7.0134,35.4,55.9
3569,14.3847,7.0684,36.8,54.6
3570,13.6019,6.6025,29.7,58.4
3571,13.8186,6.9126,33.3,57.6
3572,12.3387,6.7631,26.4,65.4
3573,15.4754,7.0958,42.8,48.3
3574,14.4694,6.6240,34.8,55.5
3575,14.7721,7.0021,39.0,51.4
3576,14.8230,6.8986,38.2,52.5
3577,15.0085,6.8466,39.1,50.7
3585,17.4154,5.8289,53.0,32.1
3588,16.0771,7.1273,46.9,44.3
3590,14.7197,7.2892,40.4,51.4
3592,15.9838,7.2067,46.7,44.7
3594,16.3731,7.0546,48.2,42.6
3596,14.3083,7.3808,38.0,53.4
3599,14.4298,6.9867,37.0,53.7
3602,16.0822,6.8733,45.8,44.6
3603,16.0758,7.2398,47.0,44.4
3606,15.6635,6.8675,42.9,45.9
3607,16.6714,6.6836,49.1,40.5
3608,15.1612,6.8936,42.4,47.5
3609,16.1597,6.6986,46.8,42.3
3612,17.0185,7.4143,52.9,38.8
3613,14.5099,7.4036,39.4,52.6
3616,16.4146,6.3523,48.0,40.5
3617,14.3112,6.8078,37.1,52.9
3626,11.4357,6.5496,22.3,69.9
3630,11.0085,6.6793,21.0,72.6
3631,12.2418,7.0006,27.4,64.0
3632,14.2915,7.0976,36.9,55.3
3642,14.5590,6.2009,33.6,55.1
3643,14.3351,6.2381,32.9,55.9
3644,13.1852,6.7688,29.4,61.4
3646,14.5187,6.1837,33.4,55.5
3647,10.4278,6.3987,18.2,75.0
3649,15.5945,7.2193,44.5,46.2
3650,15.4112,7.0643,42.5,48.2
3651,13.3092,6.6587,29.6,61.3
3652,15.8072,6.9492,44.5,46.1
3656,13.5997,7.1098,32.6,58.9
3659,13.6568,7.0613,33.4,57.8
3660,14.1399,7.0108,35.4,55.3
3661,15.0605,6.3750,38.5,48.3
3662,14.6147,6.6522,36.2,53.5
3663,17.3147,6.5781,53.9,36.2
3669,15.6506,6.9069,44.2,45.8
367,17.0871,6.0034,48.6,37.3
3670,14.6833,6.8390,37.7,52.9
3672,13.3727,6.9708,31.5,60.3
3673,13.5118,7.1759,33.4,59.0
3675,13.5958,7.0131,32.5,57.7
3677,13.3633,7.7333,34.7,58.4
3678,13.1894,7.5882,33.5,59.4
3679,16.2575,7.5284,50.1,42.7
3681,13.4582,7.1949,33.2,58.9
3699,10.8707,5.5730,14.3,76.9
3702,10.7095,6.3316,18.2,75.5
3703,13.9881,6.9634,33.7,57.8
3704,14.0845,7.3795,36.7,55.5
3708,17.2647,6.3480,52.5,35.9
3709,14.3230,7.0340,35.7,55.6
371,17.6735,6.4943,56.6,33.8
3711,14.5323,7.1001,37.6,52.8
3712,14.3082,7.1578,36.5,55.1
3713,13.4903,7.2716,33.4,58.8
3716,12.6683,7.5715,31.1,63.0
3717,13.0830,7.1672,31.3,61.1
3718,14.2074,7.3741,37.4,54.7
3720,14.8279,7.3384,40.5,50.9
3721,12.8738,6.7035,28.1,63.1
3727,12.8713,6.1117,25.1,62.9
374,13.8384,6.5483,32.7,57.0
3747,11.0342,5.7361,16.9,75.2
3748,12.8977,6.6764,28.3,63.0
3766,13.0799,7.0133,29.9,62.4
3767,14.4377,6.6802,36.2,53.5
377,14.9832,6.8126,40.9,49.3
3780,11.2576,6.2511,20.9,71.5
3781,12.8543,6.6756,28.1,63.3
3801,13.1452,6.8799,29.5,61.7
3803,14.0822,6.6179,33.8,56.0
3806,13.5133,6.8069,31.2,60.0
3807,14.8931,7.0558,39.0,51.9
3820,10.3792,5.9192,16.8,77.1
3821,11.0916,6.2109,19.1,73.9
3830,12.3899,6.0767,22.3,68.9
3832,14.8524,6.9394,38.4,52.1
3833,16.3942,7.5040,48.7,44.2
3851,15.5362,7.0050,44.1,46.7
3852,17.9451,6.2461,57.0,32.7
3853,16.8685,6.2923,48.6,40.3
3856,16.5704,6.0923,47.2,40.3
3857,14.2245,6.7699,34.6,55.2
3858,16.6670,6.5846,49.1,40.0
3861,17.0118,7.3890,55.8,36.3
3862,18.5878,6.4469,64.3,25.8
3863,15.9813,6.7988,46.3,43.6
3869,11.4539,6.4005,20.2,72.5
387,15.7450,6.1389,41.4,43.9
3871,16.2397,6.8233,46.8,43.2
3872,14.4614,6.7359,35.5,55.0
3874,13.1336,6.3189,28.0,61.1
3877,16.2064,6.2896,42.9,45.8
3878,17.1074,6.2708,50.5,37.8
388,12.6983,6.5091,25.6,65.4
3881,17.4810,6.4641,56.0,33.8
3882,17.4414,6.5675,54.8,36.1
3883,18.1767,6.2611,58.8,31.8
3884,17.7908,6.3810,55.7,34.1
389,14.6665,6.7544,35.8,54.1
3890,15.8140,6.3870,42.4,44.2
3891,14.0794,6.6008,33.7,55.3
3892,17.8099,6.6142,57.0,32.7
3893,17.9280,6.6064,58.1,32.0
3894,17.8938,6.6154,57.7,32.3
3895,16.0499,6.6517,43.5,44.0
3896,14.0117,6.1171,30.3,58.0
3897,12.7602,6.1218,24.7,63.8
3898,10.4356,6.6529,20.0,73.8
3899,14.9045,6.1040,35.0,50.9
390,14.6571,6.6976,36.8,53.6
3900,14.4701,6.1553,33.4,54.7
3901,17.0241,6.3814,49.0,39.1
3903,11.5137,5.9109,18.8,73.4
3904,12.7714,6.7770,27.3,63.5
3905,15.0073,7.0147,40.7,50.6
3906,13.0032,7.3686,30.7,62.7
39092,13.0676,7.3836,31.6,60.9
3911,13.9491,6.4499,31.7,57.2
39119,11.4661,7.6447,25.8,69.3
3912,13.8133,6.1849,29.4,59.7
39120,13.7290,7.1222,33.0,57.6
3913,13.0166,6.5176,27.0,62.9
39146,15.8785,6.8422,44.7,45.5
39147,13.0900,6.2853,27.5,62.9
3915,14.3075,7.2452,36.6,55.1
39157,17.2226,6.6812,53.3,37.0
3916,14.6395,8.3403,42.8,51.7
39162,12.9384,6.2972,27.3,63.3
3917,14.3299,7.0458,36.7,54.6
3918,14.2160,7.4061,37.2,55.1
39186,13.5101,7.1867,33.7,58.1
3919,16.0061,6.6021,44.2,44.5
3920,15.0493,7.1472,41.1,49.7
39204,13.6336,6.9022,32.4,59.2
3921,14.1582,6.8814,35.3,54.7
3922,15.2410,7.2582,41.8,50.2
3923,14.7346,7.5077,38.7,53.3
3924,12.9444,6.3411,26.9,62.9
3925,14.6965,7.2461,38.6,51.5
3927,10.1192,6.6449,17.6,78.2
3928,12.3044,7.0760,26.0,67.1
393,9.4021,6.1951,14.6,80.5
39307,14.7187,7.3635,40.1,52.4
39310,15.5023,7.1021,43.5,47.5
39330,14.2707,7.8808,39.1,55.0
39334,16.6421,6.8363,50.3,39.8
39337,11.1850,7.2694,24.2,69.6
39340,13.4608,6.9958,33.2,57.0
39527,15.4518,6.7818,42.5,46.1
39549,12.8497,6.1980,24.7,65.0
39621,15.9158,6.8036,46.1,43.6
39659,13.9958,7.9742,38.5,55.4
3974,16.6737,7.1449,51.4,40.2
3978,16.8156,6.7671,49.9,40.4
3982,17.1303,6.9294,52.7,38.8
3986,17.4408,6.4526,53.5,36.3
3990,18.1923,6.3411,58.2,31.9
39929,17.9479,6.3767,58.6,31.5
39940,17.8388,6.4810,58.1,32.1
3995,15.2628,6.9196,39.8,49.2
400,11.3658,6.4614,20.8,71.9
4000,16.9827,6.7911,52.9,37.8
4005,16.2878,7.0163,47.2,43.8
40078,12.7316,6.5091,27.4,62.4
4010,17.1119,7.1370,53.0,38.6
40141,12.9508,6.4672,28.5,61.2
4015,17.0935,6.7031,52.3,37.7
4026,17.1297,6.8448,52.7,38.1
40326,12.7748,6.8246,27.6,64.6
40334,13.0703,6.9647,29.1,63.0
40346,12.7484,6.9572,28.2,64.3
404,16.3565,6.9661,48.2,41.6
4041,14.2213,6.6689,34.5,54.6
40496,16.0866,6.5983,45.2,44.0
405,17.2484,6.9596,53.6,37.8
4054,19.3621,6.2625,66.4,24.4
4067,14.6852,7.2807,39.5,52.2
40684,12.7589,6.3349,25.1,63.8
4069,16.5616,6.6548,49.6,39.5
4077,14.5636,6.9186,37.1,54.1
40789,14.8935,7.6478,40.8,52.4
40795,14.8666,7.5767,40.2,52.9
4080,14.8210,6.8809,39.1,50.6
4081,12.9289,6.7456,26.8,63.4
4082,13.8322,7.2635,34.6,57.9
4085,14.1964,6.8450,36.7,54.4
4087,12.5302,6.5014,25.2,66.3
40896,14.9871,6.7461,39.6,50.0
4090,13.6521,7.0618,32.4,59.7
4091,13.4848,7.0665,31.6,60.9
40911,14.9233,6.7576,38.9,50.8
40925,14.1537,6.8846,35.1,55.2
4097,13.3576,7.0390,31.1,60.5
4100,12.3500,6.5501,24.3,68.4
41006,8.8939,5.9913,12.9,83.9
4101,14.5868,7.2239,38.8,53.8
4102,12.8235,6.9980,28.6,63.4
4105,15.0107,7.0423,39.3,51.7
4106,12.5482,7.0205,27.4,65.6
4108,14.9478,7.1901,40.3,51.1
4111,12.3508,7.0651,26.9,66.2
41112,17.0188,6.5749,52.0,36.7
41233,14.6777,8.0882,42.9,51.7
41240,16.0476,6.5449,46.0,42.9
41277,14.8822,7.0349,39.5,51.3
41295,13.5036,7.4658,34.1,59.2
41333,14.9170,7.1430,40.2,51.2
41344,13.0911,7.6497,33.3,60.0
41380,17.8960,6.9851,57.5,35.0
41396,14.1841,7.2629,37.5,53.8
41652,16.5690,6.9786,50.5,40.8
41656,15.0453,6.8636,39.6,49.9
41660,14.9485,6.9474,39.6,50.3
41738,18.7873,6.2269,62.7,27.5
41739,17.8968,6.2471,58.0,31.6
41740,17.8992,6.2434,58.0,31.5
41815,17.8911,6.2477,57.9,31.6
41828,18.2323,6.3955,59.6,30.9
41834,17.9098,6.2497,58.1,31.5
41997,10.3649,6.7674,17.3,77.4
4218,16.9720,6.9755,53.3,38.5
42189,20.0470,5.7655,72.6,19.7
4219,16.6699,6.9030,51.2,40.0
42193,20.0459,5.7481,72.7,19.5
42211,15.6737,7.1962,44.2,47.0
42216,15.6655,7.1958,44.1,47.0
42243,16.7856,7.1803,50.1,41.5
42245,16.6181,7.2793,49.4,42.5
42268,21.2893,5.1745,81.0,13.6
42272,18.5518,6.7625,63.2,29.4
42302,19.3870,6.1483,68.3,23.9
42309,18.9622,6.2771,64.9,26.4
42312,18.3494,6.6527,59.4,31.2
42316,14.7287,6.3622,36.7,51.6
42317,12.3727,6.9456,27.0,63.9
42318,11.2170,6.6282,21.4,69.4
42323,13.4282,6.4723,29.9,57.6
42324,13.3955,6.5588,29.8,59.3
42325,12.7862,5.9941,24.2,64.4
4234,16.7520,6.8421,50.9,40.1
4239,14.6754,6.8510,38.6,52.3
42392,13.6915,6.4617,32.0,57.3
42393,14.4637,6.7011,37.1,51.9
42395,14.3567,6.8423,37.2,54.1
4243,17.0402,6.9340,53.3,38.2
42444,15.6410,6.4950,43.1,45.5
4245,15.6889,6.9764,44.4,46.2
42460,14.1802,6.8712,35.8,54.4
42469,14.5916,6.1404,34.6,49.8
42473,15.2219,6.9706,42.2,48.2
4249,14.8732,7.1555,39.7,51.6
4252,16.5754,6.9643,49.8,41.0
42521,15.7003,7.2668,44.7,46.8
42559,15.9177,7.1977,45.4,46.1
4258,16.4638,6.4763,48.7,40.0
426,12.3950,6.8591,26.1,66.4
4261,17.6538,6.7960,56.7,34.6
42633,15.7246,7.1177,46.2,44.8
42639,16.1926,7.1718,48.8,43.3
42717,12.5555,6.6147,26.0,62.3
42719,10.9014,5.8901,17.1,75.8
42722,13.7810,6.8809,33.1,57.7
4275,7.9572,5.7475,10.5,86.6
4277,7.8501,5.7638,10.3,87.3
42835,17.6255,7.1081,57.6,34.6
42842,12.0084,6.6209,23.7,66.9
42855,17.6551,7.1102,57.8,34.4
4288,7.9369,5.6439,10.1,86.8
42909,16.8755,7.0372,50.3,40.2
42944,15.4728,7.8628,46.0,46.9
4298,10.8943,6.5711,18.3,74.4
4299,8.2868,5.9914,11.3,85.7
430,12.3544,7.4824,29.8,61.2
4300,7.7199,5.3363,9.3,87.2
43004,16.8957,7.0420,51.0,39.8
4302,10.4183,6.6740,18.5,75.8
4303,8.2736,5.7197,10.8,85.6
43040,15.0563,7.6818,43.3,49.3
43063,15.9578,8.0079,50.3,43.3
43081,13.7317,7.6485,34.6,58.7
431,12.7256,6.1570,25.0,64.6
43131,16.0157,7.0242,45.4,44.6
43206,15.0796,7.1833,41.5,49.9
4321,15.9392,6.8423,44.8,45.2
43245,15.2948,7.2987,43.2,48.5
4325,16.4670,6.8833,48.0,42.2
4329,14.5147,6.8667,36.7,53.9
43328,15.2512,7.3067,43.0,48.6
4337,14.5624,7.0209,37.8,52.9
4345,17.1764,6.8500,52.6,38.2
4349,16.7616,6.9077,50.1,40.6
4353,12.3592,6.6249,25.9,65.5
43552,15.2098,6.4900,38.7,49.8
4361,11.5369,6.6206,22.5,70.4
4362,11.0655,6.2240,19.0,73.8
43631,12.3604,6.3123,23.6,67.1
43635,9.6396,5.0339,9.7,84.5
43687,15.9333,7.0467,45.8,44.9
43726,15.9144,7.0696,45.8,44.9
43740,15.9365,7.0602,45.9,44.9
43818,15.9276,7.0524,45.9,44.8
43849,15.9313,7.0574,45.8,44.8
4387,8.7241,6.1497,14.5,81.7
4392,11.2759,6.4060,20.8,72.6
4393,11.5580,7.3989,26.5,68.1
4397,14.1662,7.1640,35.5,55.3
4401,13.4022,7.1450,32.8,59.1
4404,14.2615,7.1808,36.7,54.7
4408,15.8334,6.4789,43.7,43.6
441,12.9898,6.9418,29.6,62.4
442,13.5114,6.8904,31.6,58.7
44248,15.4813,7.1353,43.9,47.3
44250,14.5696,6.6475,37.4,52.2
44282,14.3942,7.1852,37.4,53.8
44284,10.6068,6.5794,18.9,76.1
443,13.6348,6.5632,31.0,59.4
44309,12.0576,6.6656,24.1,68.7
44333,15.3640,6.9366,42.3,48.2
44342,12.1940,7.0321,26.1,67.2
44374,10.0276,6.1269,15.5,79.3
44375,13.3205,6.3976,28.4,61.8
444,12.7817,6.6332,27.6,63.5
44429,13.2411,6.3584,27.5,62.9
44434,11.6726,6.5002,22.6,69.4
445,13.2625,6.7238,29.7,61.2
44564,14.9348,7.0725,40.0,50.8
44568,13.5681,7.2642,35.4,54.9
44570,17.5234,6.8007,55.1,36.1
446,13.1295,6.6796,29.3,61.8
44643,12.1456,7.1124,27.0,67.8
44646,14.1167,6.7140,36.2,52.7
4465,14.8165,7.1609,38.9,52.7
